PMID	Title	Source	PubDate
36234263	Essential Oils as Antimicrobial Active Substances in Wound Dressings.	Materials (Basel)	2022 Oct 6
36231051	Supramolecular Hydrogel-Wrapped Gingival Mesenchymal Stem Cells in Cutaneous Radiation Injury.	Cells	2022 Sep 30
36226993	Calcium Hydride-Based Dressing to Promote Wound Healing.	Adv Healthc Mater	2023 Jan
36219532	Accelerated vascularization of a novel collagen hydrogel dermal template.	J Tissue Eng Regen Med	2022 Dec
36217840	Advanced antifouling and antibacterial hydrogels enabled by controlled thermo-responses of a biocompatible polymer composite.	Biomater Sci	2022 Oct 25
36215748	The 3D printed conductive grooved topography hydrogel combined with electrical stimulation for synergistically enhancing wound healing of dermal fibroblast cells.	Biomater Adv	2022 Nov
36210045	Oxygen-releasing hydrogels promote burn healing under hypoxic conditions.	Acta Biomater	2022 Dec
36208068	Light-Programmable Nanocomposite Hydrogel for State-Switchable Wound Healing Promotion and Bacterial Infection Elimination.	Adv Healthc Mater	2023 Jan
36201628	Multipronged Micelles-Hydrogel for Targeted and Prolonged Drug Delivery in Chronic Wound Infections.	ACS Appl Mater Interfaces	2022 Oct 19
36195284	Near-infrared light-responsive and antibacterial injectable hydrogels with antioxidant activity based on a Dopamine-functionalized Gellan Gum for wound healing.	Int J Pharm	2022 Nov 5
36184149	Dual light-responsive cellulose nanofibril-based in situ hydrogel for drug-resistant bacteria infected wound healing.	Carbohydr Polym	2022 Dec 1
36184127	A zwitterionic cellulose-based skin sensor for the real-time monitoring and antibacterial sensing wound dressing.	Carbohydr Polym	2022 Dec 1
36183357	Bioinspired and Inflammation-Modulatory Glycopeptide Hydrogels for Radiation-Induced Chronic Skin Injury Repair.	Adv Healthc Mater	2023 Jan
36176609	Cell loaded hydrogel containing Ag-doped bioactive glass-ceramic nanoparticles as skin substitute: Antibacterial properties, immune response, and scarless cutaneous wound regeneration.	Bioeng Transl Med	2022 Sep
36167099	In-situ forming hydrogel based on thiolated chitosan/carboxymethyl cellulose (CMC) containing borate bioactive glass for wound healing.	Int J Biol Macromol	2022 Dec 1
36164505	Hydrogels as promising platforms for engineered living bacteria-mediated therapeutic systems.	Mater Today Bio	2022 Dec
36162607	Chitosan-based microneedle arrays for dermal delivery of Centella asiatica.	Int J Pharm	2022 Nov 5
36157248	Breathable, antifreezing, mechanically skin-like hydrogel textile wound dressings with dual antibacterial mechanisms.	Bioact Mater	2023 Mar
36153602	A physicochemical double-cross-linked gelatin hydrogel with enhanced antibacterial and anti-inflammatory capabilities for improving wound healing.	J Nanobiotechnology	2022 Sep 24
36152700	Preparation of biodegradable carboxymethyl cellulose/dopamine/Ag NPs cryogel for rapid hemostasis and bacteria-infected wound repair.	Int J Biol Macromol	2022 Dec 1
36146767	Thermosensitive Hydrogel Wound Dressing Loaded with Bacteriophage Lysin LysP53.	Viruses	2022 Sep 3
36146053	Electroactive Oxidized Alginate/Gelatin/MXene (Ti(3)C(2)T(x)) Composite Hydrogel with Improved Biocompatibility and Self-Healing Property.	Polymers (Basel)	2022 Sep 19
36139156	Injectable Peptide Hydrogel Encapsulation of Mesenchymal Stem Cells Improved Viability, Stemness, Anti-Inflammatory Effects, and Early Stage Wound Healing.	Biomolecules	2022 Sep 17
36133795	Gold nanoclusters-loaded hydrogel formed by dimeric hydrogen bonds crosslinking: A novel strategy for multidrug-resistant bacteria-infected wound healing.	Mater Today Bio	2022 Dec
36126816	Germanene-modified chitosan hydrogel for treating bacterial wound infection: An ingenious hydrogel-assisted photothermal therapy strategy.	Int J Biol Macromol	2022 Nov 30
36124878	Injectable Carrier-Free Hydrogel Dressing with Anti-Multidrug-Resistant Staphylococcus aureus and Anti-Inflammatory Capabilities for Accelerated Wound Healing.	ACS Appl Mater Interfaces	2022 Sep 28
36122774	The preparation of lactoferrin/magnesium silicate lithium injectable hydrogel and application in promoting wound healing.	Int J Biol Macromol	2022 Nov 1
36113224	Constructions of synergistic photothermal therapy antibacterial hydrogel based on polydopamine, tea polyphenols and polyvinyl alcohol and effects on wound healing in mouse.	Colloids Surf B Biointerfaces	2022 Nov
36106409	Hydrogels for localized drug delivery: A special emphasis on dermatologic applications.	Dermatol Ther	2022 Nov
36105135	3D Printing of Diatomite Incorporated Composite Scaffolds for Skin Repair of Deep Burn Wounds.	Int J Bioprint	2022
36100580	A Nanozyme-Immobilized Hydrogel with Endogenous ROS-Scavenging and Oxygen Generation Abilities for Significantly Promoting Oxidative Diabetic Wound Healing.	Adv Healthc Mater	2022 Nov
36100003	Multifunctional hydrogel based on dopamine-modified hyaluronic acid, gelatin and silver nanoparticles for promoting abdominal wall defect repair.	Int J Biol Macromol	2022 Dec 1
36099413	Mechanobactericidal, Gold Nanostar Hydrogel-Based Bandage for Bacteria-Infected Skin Wound Healing.	ACS Appl Mater Interfaces	2022 Oct 5
36095954	Alginate microspheres-collagen hydrogel, as a novel 3D culture system, enhanced skin wound healing of hUCMSCs in rats model.	Colloids Surf B Biointerfaces	2022 Nov
36093431	Therapeutic arteriogenesis by factor-decorated fibrin matrices promotes wound healing in diabetic mice.	J Tissue Eng	2022 Jan-Dec
36089750	Antibacterial Conductive UV-Blocking Adhesion Hydrogel Dressing with Mild On-Demand Removability Accelerated Drug-Resistant Bacteria-Infected Wound Healing.	ACS Appl Mater Interfaces	2022 Sep 21
36088831	Collagen-based hydrogels cross-linked via laccase - mediated system incorporated with Fe(3+) for wound dressing.	Colloids Surf B Biointerfaces	2022 Nov
36082169	Aerobic exercise-induced circulating extracellular vesicle combined decellularized dermal matrix hydrogel facilitates diabetic wound healing by promoting angiogenesis.	Front Bioeng Biotechnol	2022
36073016	A hybrid hydrogel composed of chitin and β-glucan for the effective management of wound healing and scarring.	Biomater Sci	2022 Oct 11
36069314	Tannin-bridged magnetic responsive multifunctional hydrogel for enhanced wound healing by mechanical stimulation-induced early vascularization.	J Mater Chem B	2022 Oct 5
36067644	Scavenging ROS and inflammation produced during treatment to enhance the wound repair efficacy of photothermal injectable hydrogel.	Biomater Adv	2022 Oct
36057297	Multifunctional carboxymethyl chitosan/oxidized dextran/sodium alginate hydrogels as dressing for hemostasis and closure of infected wounds.	Int J Biol Macromol	2022 Oct 31
36056922	In Situ Spontaneous Fabrication of Tough and Stretchable Polyurethane-Polyethyleneimine Hydrogels Selectively Triggered by CO(2).	Macromol Rapid Commun	2022 Nov
36052735	Chiral Hydrogel Accelerates Re-Epithelization in Chronic Wounds via Mechanoregulation.	Adv Healthc Mater	2022 Nov
36051089	Chitosan/Sodium Alginate/Velvet Antler Blood Peptides Hydrogel Promotes Diabetic Wound Healing via Regulating Angiogenesis, Inflammatory Response and Skin Flora.	J Inflamm Res	2022
36050512	In Situ Forming Chitosan-Alginate Interpolymer Complex Bioplatform for Wound Healing and Regeneration.	AAPS PharmSciTech	2022 Sep 1
36049625	A nanofibrous membrane loaded with doxycycline and printed with conductive hydrogel strips promotes diabetic wound healing in vivo.	Acta Biomater	2022 Oct 15
36040455	Facile fabrication of chitin/ZnO composite hydrogels for infected wound healing.	Biomater Sci	2022 Oct 11
36034859	Corrigendum: Assessment of the anti-inflammatory, antibacterial and anti-aging properties and possible use on the skin of hydrogels containing Epilobium angustifolium L. extracts.	Front Pharmacol	2022
36030275	A dopamine-methacrylated hyaluronic acid hydrogel as an effective carrier for stem cells in skin regeneration therapy.	Cell Death Dis	2022 Aug 27
36018308	Fabrication of Curcumin-Loaded Silk Fibroin and Polyvinyl Alcohol Composite Hydrogel Films for Skin Wound Healing.	ACS Appl Bio Mater	2022 Aug 26
36015602	Mussel-Inspired Adhesive and Self-Healing Hydrogel as an Injectable Wound Dressing.	Polymers (Basel)	2022 Aug 17
36015525	Research Progress on Emerging Polysaccharide Materials Applied in Tissue Engineering.	Polymers (Basel)	2022 Aug 11
36015295	Urine-Derived Stem Cells for Epithelial Tissues Reconstruction and Wound Healing.	Pharmaceutics	2022 Aug 11
36015126	Enhanced In Vivo Wound Healing Efficacy of a Novel Hydrogel Loaded with Copper (II) Schiff Base Quinoline Complex (CuSQ) Solid Lipid Nanoparticles.	Pharmaceuticals (Basel)	2022 Aug 8
36005530	Utilizing Fish Skin of Ikan Belida (Notopterus lopis) as a Source of Collagen: Production and Rheology Properties.	Mar Drugs	2022 Aug 18
36004939	Using polyvinyl alcohol-ionic hydrogels containing a wound healing agent to manage wounds in different environments.	J Wound Care	2022 Aug 1
35994754	Rapid In Situ Deposition of Iron-Chelated Polydopamine Coating on the Polyacrylamide Hydrogel Dressings for Combined Photothermal and Chemodynamic Therapy of Skin Wound Infection.	ACS Appl Bio Mater	2022 Aug 22
35993819	Injectable and Self-Healing Hydrogel Based on Chitosan-Tannic Acid and Oxidized Hyaluronic Acid for Wound Healing.	ACS Biomater Sci Eng	2022 Sep 12
35987767	Application of an instructive hydrogel accelerates re-epithelialization of xenografted human skin wounds.	Sci Rep	2022 Aug 20
35973472	In situ hydrogel capturing nitric oxide microbubbles accelerates the healing of diabetic foot.	J Control Release	2022 Oct
35962001	Bioinspired gelatin based sticky hydrogel for diverse surfaces in burn wound care.	Sci Rep	2022 Aug 12
35961521	Hofmeister effect-enhanced gelatin/oxidized dextran hydrogels with improved mechanical properties and biocompatibility for wound healing.	Acta Biomater	2022 Oct 1
35961117	Adhesive polyethylene glycol-based hydrogel patch for tissue repair.	Colloids Surf B Biointerfaces	2022 Oct
35956650	Bilayer Hydrogels for Wound Dressing and Tissue Engineering.	Polymers (Basel)	2022 Aug 1
35955816	Phloroglucinol Derivative Carbomer Hydrogel Accelerates MRSA-Infected Wounds' Healing.	Int J Mol Sci	2022 Aug 4
35952800	Fibrous Clays in Dermopharmaceutical and Cosmetic Applications: Traditional and Emerging Perspectives.	Int J Pharm	2022 Sep 25
35944219	Extended Release of Bupivacaine from Temperature-responsive Hydrogels Provides Multi-day Analgesia for Postoperative Pain.	Pain Med	2023 Feb 1
35942893	LC-MS/MS metabolomics profiling of Glechoma hederacea L. methanolic extract; in vitro antimicrobial and in vivo with in silico wound healing studies on Staphylococcus aureus infected rat skin wound.	Nat Prod Res	2023 May
35941707	Human adipose-derived mesenchymal stem cells-derived exosomes encapsulated in pluronic F127 hydrogel promote wound healing and regeneration.	Stem Cell Res Ther	2022 Aug 8
35935762	Deciphering the focuses and trends in skin regeneration research through bibliometric analyses.	Front Med (Lausanne)	2022
35935050	Polymeric Hydrogel Scaffolds: Skin Tissue Engineering and Regeneration.	Adv Pharm Bull	2022 May
35931396	Starch-based sustainable hydrogel loaded with Crocus sativus petals extract: A new product for wound care.	Int J Pharm	2022 Sep 25
35930984	Self-healing/pH-responsive/inherently antibacterial polysaccharide-based hydrogel for a photothermal strengthened wound dressing.	Colloids Surf B Biointerfaces	2022 Oct
35929335	Adaptive injectable carboxymethyl cellulose/poly (γ-glutamic acid) hydrogels promote wound healing.	Biomater Adv	2022 May
35929329	Rapid fabrication of bionic pyrogallol-based self-adhesive hydrogel with mechanically tunable, self-healing, antibacterial, wound healing, and hemostatic properties.	Biomater Adv	2022 May
35929312	In-situ formable dextran/chitosan-based hydrogels functionalized with collagen and EGF for diabetic wounds healing.	Biomater Adv	2022 May
35929299	Light-triggered on-site rapid formation of antibacterial hydrogel dressings for accelerated healing of infected wounds.	Biomater Adv	2022 May
35929212	Cell-based dressings: A journey through chronic wound management.	Biomater Adv	2022 Apr
35929210	Bioactive anti-inflammatory antibacterial metformin-contained hydrogel dressing accelerating wound healing.	Biomater Adv	2022 Apr
35926673	Development of responsive chitosan-based hydrogels for the treatment of pathogen-induced skin infections.	Int J Biol Macromol	2022 Oct 31
35925753	Donor Age and Time in Culture Affect Dermal Fibroblast Contraction in an In Vitro Hydrogel Model.	Tissue Eng Part A	2022 Oct
35924330	An injectable thermosensitive hydrogel with a self-assembled peptide coupled with an antimicrobial peptide for enhanced wound healing.	J Mater Chem B	2022 Aug 17
35920389	A NIR-II light-modulated injectable self-healing hydrogel for synergistic photothermal/chemodynamic/chemo-therapy of melanoma and wound healing promotion.	J Mater Chem B	2022 Oct 5
35915285	Mechanically Enhanced Salmo salar Gelatin by Enzymatic Cross-linking: Premise of a Bioinspired Material for Food Packaging, Cosmetics, and Biomedical Applications.	Mar Biotechnol (NY)	2022 Aug
35913253	A rapid-triggered approach towards antibacterial hydrogel wound dressing with synergic photothermal and sterilization profiles.	Biomater Adv	2022 Jul
35912616	Cellulose-Based Cryogel Microspheres with Nanoporous and Controllable Wrinkled Morphologies for Rapid Hemostasis.	Nano Lett	2022 Aug 10
35901573	Pressure-sensitive antibacterial hydrogel dressing for wound monitoring in bed ridden patients.	J Colloid Interface Sci	2022 Dec
35899941	SDF-1 Functionalized Hydrogel Microcarriers for Skin Flap Repair.	ACS Biomater Sci Eng	2022 Aug 8
35899412	[Effects of in situ cross-linked graphene oxide-containing gelatin methacrylate anhydride hydrogel on wound vascularization of full-thickness skin defect in mice].	Zhonghua Shao Shang Yu Chuang Mian Xiu Fu Za Zhi	2022 Jul 20
35894134	A starch-regulated adhesive hydrogel dressing with controllable separation properties for painless dressing change.	J Mater Chem B	2022 Aug 10
35891599	Protease-responsive hydrogel, cross-linked with bioactive curcumin-derived carbon dots, encourage faster wound closure.	Biomater Adv	2022 Aug
35888184	Novel Nanoconjugate of Apamin and Ceftriaxone for Management of Diabetic Wounds.	Life (Basel)	2022 Jul 21
35882141	Self-healing, antibacterial and anti-inflammatory chitosan-PEG hydrogels for ulcerated skin wound healing and drug delivery.	Biomater Adv	2022 Aug
35882139	Skin-inspired injectable adhesive gelatin/HA biocomposite hydrogel for hemostasis and full-thickness dermal wound healing.	Biomater Adv	2022 Aug
35882126	Viscoelastic properties of plasma-agarose hydrogels dictate favorable fibroblast responses for skin tissue engineering applications.	Biomater Adv	2022 Aug
35881427	Diabetic foot ulcer: treatment challenges.	Wounds	2022 Jun
35879746	Construction of antibacterial nano-silver embedded bioactive hydrogel to repair infectious skin defects.	Biomater Res	2022 Jul 25
35877522	Chiral Supramolecular Hydrogel Loaded with Dimethyloxalyglycine to Accelerate Chronic Diabetic Wound Healing by Promoting Cell Proliferation and Angiogenesis.	Gels	2022 Jul 13
35876402	Recent Advances in the Development and Antimicrobial Applications of Metal-Phenolic Networks.	Adv Sci (Weinh)	2022 Sep
35872313	Tunicate inspired gelatin-based tough hydrogel wound dressing containing twisted phthalazinone with adhesive, self-healing and antibacterial properties.	Int J Biol Macromol	2022 Oct 1
35870995	Regenerative repair of full thickness skin wound assisted by dual crosslinking percolative gel casting maneuvered alginate hydrogel embedded with honey ghee blend resembles standard cutaneous properties.	J Tissue Viability	2022 Nov
35868791	Mechanically strong and on-demand dissoluble chitosan hydrogels for wound dressing applications.	Carbohydr Polym	2022 Oct 15
35868773	Shear-thinning and self-healing chitosan-graphene oxide hydrogel for hemostasis and wound healing.	Carbohydr Polym	2022 Oct 15
35866647	Advanced Multifunctional Wound Dressing Hydrogels as Drug Carriers.	Macromol Biosci	2022 Dec
35866029	Poloxamer 407 and Hyaluronic Acid Thermosensitive Hydrogel-Encapsulated Ginsenoside Rg3 to Promote Skin Wound Healing.	Front Bioeng Biotechnol	2022
35858303	Fast, strong, and reversible adhesives with dynamic covalent bonds for potential use in wound dressing.	Proc Natl Acad Sci U S A	2022 Jul 19
35857973	Injectable Self-Healing Adhesive Chitosan Hydrogel with Antioxidative, Antibacterial, and Hemostatic Activities for Rapid Hemostasis and Skin Wound Healing.	ACS Appl Mater Interfaces	2022 Aug 3
35857459	ECM-mimetic immunomodulatory hydrogel for methicillin-resistant Staphylococcus aureus-infected chronic skin wound healing.	Sci Adv	2022 Jul 8
35849219	A hybrid hydrogel encapsulating human umbilical cord mesenchymal stem cells enhances diabetic wound healing.	J Mater Sci Mater Med	2022 Jul 18
35848721	Self-Healing Hyaluronic Acid Nanocomposite Hydrogels with Platelet-Rich Plasma Impregnated for Skin Regeneration.	ACS Nano	2022 Jul 26
35846995	Assessment of the Anti-Inflammatory, Antibacterial and Anti-Aging Properties and Possible Use on the Skin of Hydrogels Containing Epilobium angustifolium L. Extracts.	Front Pharmacol	2022
35846848	A novel sprayable thermosensitive hydrogel coupled with zinc modified metformin promotes the healing of skin wound.	Bioact Mater	2023 Feb
35846480	Novel antibacterial hydrogels based on gelatin/polyvinyl-alcohol and graphene oxide/silver nanoconjugates: formulation, characterization, and preliminary biocompatibility evaluation.	Heliyon	2022 Mar
35844972	Erratum: Self-Assembled Nano-Peptide Hydrogels with Human Umbilical Cord Mesenchymal Stem Cell Spheroids Accelerate Diabetic Skin Wound Healing by Inhibiting Inflammation and Promoting Angiogenesis [Corrigendum].	Int J Nanomedicine	2022
35841880	Polyurethane based hybrid ciprofloxacin-releasing wound dressings designed for skin engineering purpose.	Adv Med Sci	2022 Sep
35840538	Multiple Coordination-Derived Bioactive Hydrogel with Proangiogenic Hemostatic Capacity for Wound Repair.	Adv Healthc Mater	2022 Sep
35834997	A photocrosslinking antibacterial decellularized matrix hydrogel with nanofiber for cutaneous wound healing.	Colloids Surf B Biointerfaces	2022 Sep
35832407	Dual-Action Icariin-Containing Thermosensitive Hydrogel for Wound Macrophage Polarization and Hair-Follicle Neogenesis.	Front Bioeng Biotechnol	2022
35832089	Erratum: Bioactive antibacterial silica-based nanocomposites hydrogel scaffolds with high angiogenesis for promoting diabetic wound healing and skin repair: Erratum.	Theranostics	2022
35820172	Wet Electrospun Nanofibers-Fortified Gelatin/Alginate-Based Nanocomposite as a Single-Dose Biomimicking Skin Substitute.	ACS Appl Bio Mater	2022 Aug 15
35819200	A dynamic nano-coordination protein hydrogel for photothermal treatment and repair of infected skin injury.	J Mater Chem B	2022 Oct 19
35819152	Advances in hydrogels for stem cell therapy: regulation mechanisms and tissue engineering applications.	J Mater Chem B	2022 Jul 27
35817589	Dually-Thermoresponsive Hydrogel with Shape Adaptability and Synergetic Bacterial Elimination in the Full Course of Wound Healing.	Adv Healthc Mater	2022 Sep
35817237	Calcium alginate/PNIPAAm hydrogel with body temperature response and great biocompatibility: Application as burn wound dressing.	Int J Biol Macromol	2022 Sep 1
35816848	A pressure-resistant zwitterionic skin sensor for domestic real-time monitoring and pro-healing of pressure injury.	Biosens Bioelectron	2022 Oct 15
35813981	Accelerating the excisional wound closure by using the patterned microstructural nanofibrous mats/gentamicin-loaded hydrogel composite scaffold.	Mater Today Bio	2022 Dec
35810849	A poloxamer/hyaluronic acid/chitosan-based thermosensitive hydrogel that releases dihydromyricetin to promote wound healing.	Int J Biol Macromol	2022 Sep 1
35809676	Recent advances on biomedical applications of pectin-containing biomaterials.	Int J Biol Macromol	2022 Sep 30
35799896	Functionalizing multi-component bioink with platelet-rich plasma for customized in-situ bilayer bioprinting for wound healing.	Mater Today Bio	2022 Dec
35798428	Injectable oxidized alginate/carboxylmethyl chitosan hydrogels functionalized with nanoparticles for wound repair.	Carbohydr Polym	2022 Oct 1
35794620	A cellulose nanofibril-reinforced hydrogel with robust mechanical, self-healing, pH-responsive and antibacterial characteristics for wound dressing applications.	J Nanobiotechnology	2022 Jul 6
35793544	Clove Oil-Incorporated Antibacterial Gelatin-Chitosan Cryogels for Tissue Engineering: An In Vitro Study.	ACS Biomater Sci Eng	2022 Aug 8
35792100	Antioxidant Thermogelling Formulation for Burn Wound Healing.	Chem Asian J	2022 Aug 15
35786501	Skin substitutes comprised of recombinant human collagen hydrogel promote full-thickness skin defect reconstruction.	Burns	2022 Sep
35785040	Development of gelatin hydrogel nonwoven fabrics (Genocel®) as a novel skin substitute in murine skin defects.	Regen Ther	2022 Dec
35784748	Chitosan/Sodium Alginate/Velvet Antler Blood Peptides Hydrogel Promoted Wound Healing by Regulating PI3K/AKT/mTOR and SIRT1/NF-κB Pathways.	Front Pharmacol	2022
35782328	Antibacterial biomaterials for skin wound dressing.	Asian J Pharm Sci	2022 May
35767822	Piezoelectric Hydrogel for Prophylaxis and Early Treatment of Pressure Injuries/Pressure Ulcers.	ACS Biomater Sci Eng	2022 Jul 11
35764963	MiR-21 regulating PVT1/PTEN/IL-17 axis towards the treatment of infectious diabetic wound healing by modified GO-derived biomaterial in mouse models.	J Nanobiotechnology	2022 Jun 28
35758924	Planar-/Curvilinear-Bioprinted Tri-Cell-Laden Hydrogel for Healing Irregular Chronic Wounds.	Adv Healthc Mater	2022 Aug
35745879	Chitosans and Nanochitosans: Recent Advances in Skin Protection, Regeneration, and Repair.	Pharmaceutics	2022 Jun 20
35740962	Multi-Scale Analysis of the Composition, Structure, and Function of Decellularized Extracellular Matrix for Human Skin and Wound Healing Models.	Biomolecules	2022 Jun 16
35736204	Preparation of Ion(2+)-COS/SA Multifunctional Gel Films for Skin Wound Healing by an In Situ Spray Method.	Mar Drugs	2022 Jun 18
35735728	Formulation Development and Ex-Vivo Permeability of Curcumin Hydrogels under the Influence of Natural Chemical Enhancers.	Gels	2022 Jun 16
35735683	Dual-Responsive Photonic Crystal Sensors Based on Physical Crossing-Linking SF-PNIPAM Dual-Crosslinked Hydrogel.	Gels	2022 May 30
35731847	Zn(2+) Cross-Linked Alginate Carrying Hollow Silica Nanoparticles Loaded with RL-QN15 Peptides Provides Promising Treatment for Chronic Skin Wounds.	ACS Appl Mater Interfaces	2022 Jul 6
35725178	Carboxymethyl chitosan and carboxymethyl cellulose based self-healing hydrogel for accelerating diabetic wound healing.	Carbohydr Polym	2022 Sep 15
35721271	Riclin-Capped Silver Nanoparticles as an Antibacterial and Anti-Inflammatory Wound Dressing.	Int J Nanomedicine	2022
35717249	An IFI6-based hydrogel promotes the healing of radiation-induced skin injury through regulation of the HSF1 activity.	J Nanobiotechnology	2022 Jun 18
35709939	Derma-like antibacterial polysaccharide gel dressings for wound care.	Acta Biomater	2022 Aug
35695023	Polymeric biomaterials for wound healing applications: a comprehensive review.	J Biomater Sci Polym Ed	2022 Oct
35688112	Promoting the healing of infected diabetic wound by an anti-bacterial and nano-enzyme-containing hydrogel with inflammation-suppressing, ROS-scavenging, oxygen and nitric oxide-generating properties.	Biomaterials	2022 Jul
35682968	Preparation of Recombinant Human Collagen III Protein Hydrogels with Sustained Release of Extracellular Vesicles for Skin Wound Healing.	Int J Mol Sci	2022 Jun 3
35669327	Bioprinted Gelatin-Recombinant Type III Collagen Hydrogel Promotes Wound Healing.	Int J Bioprint	2022
35669002	Self-Assembled Nano-Peptide Hydrogels with Human Umbilical Cord Mesenchymal Stem Cell Spheroids Accelerate Diabetic Skin Wound Healing by Inhibiting Inflammation and Promoting Angiogenesis.	Int J Nanomedicine	2022
35665231	In-situ formed elastin-based hydrogels enhance wound healing via promoting innate immune cells recruitment and angiogenesis.	Mater Today Bio	2022 Jun
35657075	A Dual-Bioinspired Tissue Adhesive Based on Peptide Dendrimer with Fast and Strong Wet Adhesion.	Adv Healthc Mater	2022 Aug
35652496	Dynamically Responsive Scaffolds from Microfluidic 3D Printing for Skin Flap Regeneration.	Adv Sci (Weinh)	2022 Aug
35649507	Hyaluronic acid-based glucose-responsive antioxidant hydrogel platform for enhanced diabetic wound repair.	Acta Biomater	2022 Jul 15
35645038	Application of adipose mesenchymal stem cell-derived exosomes-loaded β-chitin nanofiber hydrogel for wound healing.	Folia Histochem Cytobiol	2022
35642489	Thioctamer: a novel thioctic acid-glatiramer acetate nanoconjugate expedites wound healing in diabetic rats.	Drug Deliv	2022 Dec
35640236	Flexible, high-strength and multifunctional polyvinyl alcohol/MXene/polyaniline hydrogel enhancing skin wound healing.	Biomater Sci	2022 Jun 28
35631834	pH-Responsive PVA/BC-f-GO Dressing Materials for Burn and Chronic Wound Healing with Curcumin Release Kinetics.	Polymers (Basel)	2022 May 11
35631658	Advancements in Skin Delivery of Natural Bioactive Products for Wound Management: A Brief Review of Two Decades.	Pharmaceutics	2022 May 17
35631614	Tissue Adhesive, Self-Healing, Biocompatible, Hemostasis, and Antibacterial Properties of Fungal-Derived Carboxymethyl Chitosan-Polydopamine Hydrogels.	Pharmaceutics	2022 May 10
35623458	Bioactivity of star-shaped polycaprolactone/chitosan composite hydrogels for biomaterials.	Int J Biol Macromol	2022 Jul 1
35611318	Challenges and innovations in treating chronic and acute wound infections: from basic science to clinical practice.	Burns Trauma	2022
35608275	Interpenetrating Polymer Network Hydrogels Formed Using Antibiotics as a Dynamic Crosslinker for Treatment of Infected Wounds.	Adv Healthc Mater	2022 Aug
35608252	Polyphenol derived bioactive carbon quantum dot-incorporated multifunctional hydrogels as an oxidative stress attenuator for antiaging and in vivo wound-healing applications.	Biomater Sci	2022 Jun 28
35605686	Preparation and Evaluation of Hydrogel Film Containing Tramadol for Reduction of Peripheral Neuropathic Pain.	J Pharm Sci	2023 Jan
35602101	Fibroblasts in Scar Formation: Biology and Clinical Translation.	Oxid Med Cell Longev	2022
35600974	Chitosan@Puerarin hydrogel for accelerated wound healing in diabetic subjects by miR-29ab1 mediated inflammatory axis suppression.	Bioact Mater	2023 Jan
35599229	Smart Polycationic Hydrogel Dressing for Dynamic Wound Healing.	Small	2022 Jun
35598231	An Updated Account on Formulations and Strategies for the Treatment of Burn Infection - A Review.	Curr Pharm Des	2022
35593179	An injectable and self-healing hydrogel with antibacterial and angiogenic properties for diabetic wound healing.	Biomater Sci	2022 Jun 28
35592139	Electrospinning of antibacterial and anti-inflammatory Ag@hesperidin core-shell nanoparticles into nanofibers used for promoting infected wound healing.	Regen Biomater	2022
35586556	Applications of Chitosan and its Derivatives in Skin and Soft Tissue Diseases.	Front Bioeng Biotechnol	2022
35583223	Limited Efficacy of Adipose Stromal Cell Secretome-Loaded Skin-Derived Hydrogels to Augment Skin Flap Regeneration in Rats.	Stem Cells Dev	2022 Oct
35583113	An injectable double network hydrogel with hemostasis and antibacterial activity for promoting multidrug-resistant bacteria infected wound healing.	Biomater Sci	2022 Jun 14
35581079	Polysucrose hydrogel and nanofiber scaffolds for skin tissue regeneration: Architecture and cell response.	Mater Sci Eng C Mater Biol Appl	2022 Apr
35580827	VH298-loaded extracellular vesicles released from gelatin methacryloyl hydrogel facilitate diabetic wound healing by HIF-1α-mediated enhancement of angiogenesis.	Acta Biomater	2022 Jul 15
35578874	Honey-based Silver Sulfadiazine Microsponge-Loaded Hydrogel: In vitro and In vivo Evaluation for Burn Wound Healing.	Curr Drug Deliv	2023
35578815	A hydrogel based on nanocellulose/polydopamine/gelatin used for the treatment of MRSA infected wounds with broad-spectrum antibacterial and antioxidant properties and tissue suitability.	Biomater Sci	2022 Jun 14
35575243	Advances in modified hyaluronic acid-based hydrogels for skin wound healing.	Biomater Sci	2022 Jun 28
35573248	Multifunctional Arabinoxylan-functionalized-Graphene Oxide Based Composite Hydrogel for Skin Tissue Engineering.	Front Bioeng Biotechnol	2022
35566885	Preparation and Characterization of Polysaccharide-Based Hydrogels for Cutaneous Wound Healing.	Polymers (Basel)	2022 Apr 22
35563225	Polymerizable Skin Hydrogel for Full Thickness Wound Healing.	Int J Mol Sci	2022 Apr 27
35557856	Antibacterial Cellulose Nanocrystal-Incorporated Hydrogels With Satisfactory Vascularization for Enhancing Skin Regeneration.	Front Bioeng Biotechnol	2022
35549213	Infant Skin Friendly Adhesive Hydrogel Patch Activated at Body Temperature for Bioelectronics Securing and Diabetic Wound Healing.	ACS Nano	2022 Jun 28
35537701	Injectable Dual-Dynamic-Bond Cross-Linked Hydrogel for Highly Efficient Infected Diabetic Wound Healing.	Adv Healthc Mater	2022 Jul
35527157	Injectable gelatin/oxidized dextran hydrogel loaded with apocynin for skin tissue regeneration.	Biomater Adv	2022 Feb
35527148	Preparation of pro-angiogenic, antibacterial and EGCG-modified ZnO quantum dots for treating bacterial infected wound of diabetic rats.	Biomater Adv	2022 Feb
35526760	ZnO nanoparticle-embedded modified silk fibroin-tannin multifunctional hydrogel.	Int J Biol Macromol	2022 Jun 15
35525747	A tough synthetic hydrogel with excellent post-loading of drugs for promoting the healing of infected wounds in vivo.	Biomater Adv	2022 Mar
