PMID,Title,Source,PubDate
31104319,Synthesis and evaluation of injectable thermosensitive penta-block copolymer hydrogel (PNIPAAm-PCL-PEG-PCL-PNIPAAm) and star-shaped poly(CL─CO─LA)-b-PEG for wound healing applications.,J Cell Biochem,2019 Oct
31090815,Efficacy of application of Equisetum pyramidale Goldm. hydrogel for tissue restoration of induced skin lesions in Wistar rats.,Braz J Biol,2020 Jan-Feb
31085312,Polyelectrolyte nanocomplexes based on chitosan derivatives for wound healing application.,Eur J Pharm Biopharm,2019 Jul
31081996,"Hyaluronic acid hydrogel loaded by adipose stem cells enhances wound healing by modulating IL-1β, TGF-β1, and bFGF in burn wound model in rat.",J Biomed Mater Res B Appl Biomater,2020 Feb
31075436,Gold nanoparticles loaded into polymeric hydrogel for wound healing in rats: Effect of nanoparticles' shape and surface modification.,Int J Pharm,2019 Jun 30
31071405,Modification of bacterial cellulose/keratin nanofibrous mats by a tragacanth gum-conjugated hydrogel for wound healing.,Int J Biol Macromol,2019 Aug 1
31071230,Dodecenylsuccinic anhydride modified collagen hydrogels loaded with simvastatin as skin wound dressings.,J Biomed Mater Res A,2019 Sep
31067486,A natural cordycepin/chitosan complex hydrogel with outstanding self-healable and wound healing properties.,Int J Biol Macromol,2019 Aug 1
31052360,A Functional Wound Dressing as a Potential Treatment for Cutaneous Leishmaniasis.,Pharmaceutics,2019 May 1
31043124,Fabrication and characterization of novel bacterial cellulose/alginate/gelatin biocomposite film.,J Biomater Sci Polym Ed,2019 Aug
31029356,Gamma-poly glutamate/gelatin composite hydrogels crosslinked by proanthocyanidins for wound healing.,Mater Sci Eng C Mater Biol Appl,2019 Aug
31029327,Design and performance of sericin/poly(vinyl alcohol) hydrogel as a drug delivery carrier for potential wound dressing application.,Mater Sci Eng C Mater Biol Appl,2019 Aug
31024011,Anti-IL-6 eluting immunomodulatory biomaterials prolong skin allograft survival.,Sci Rep,2019 Apr 25
31008762,A Histologic Perspective on Electrical and Thermal Burn-Injured Human Skin.,Adv Skin Wound Care,2019 May
31004845,Microstructured hydrogel scaffolds containing differential density interfaces promote rapid cellular invasion and vascularization.,Acta Biomater,2019 Jun
30999241,Application of conducting polymers to wound care and skin tissue engineering: A review.,Biosens Bioelectron,2019 Jun 15
30999080,The impact of topical phenytoin loaded nanostructured lipid carriers in diabetic foot ulceration.,Foot (Edinb),2019 Sep
34466500,Effect of Honey/PVA Hydrogel Loaded by Erythromycin on Full-Thickness Skin Wound Healing in Rats; Stereological Study.,Galen Med J,2019
30974136,Effective wound dressing based on Poly (vinyl alcohol)/Dextran-aldehyde composite hydrogel.,Int J Biol Macromol,2019 Jul 1
30972958,Bionic Poly(γ-Glutamic Acid) Electrospun Fibrous Scaffolds for Preventing Hypertrophic Scars.,Adv Healthc Mater,2019 Jul
30970537,Sustained Human Hair Follicle Growth Ex Vivo in a Glycosaminoglycan Hydrogel Matrix.,Int J Mol Sci,2019 Apr 9
30961462,Breathable hydrogel dressings containing natural antioxidants for management of skin disorders.,J Biomater Appl,2019 Apr
30960155,Patterned Polyvinyl Alcohol Hydrogel Dressings with Stem Cells Seeded for Wound Healing.,Polymers (Basel),2019 Jan 18
30959068,Drug therapies and delivery mechanisms to treat perturbed skin wound healing.,Adv Drug Deliv Rev,2019 Sep-Oct
30937375,Promoting Angiogenesis in Oxidative Diabetic Wound Microenvironment Using a Nanozyme-Reinforced Self-Protecting Hydrogel.,ACS Cent Sci,2019 Mar 27
30925372,Bioadhesive polymeric films based on usnic acid for burn wound treatment: Antibacterial and cytotoxicity studies.,Colloids Surf B Biointerfaces,2019 Jun 1
30925040,Grape Seed-Inspired Smart Hydrogel Scaffolds for Melanoma Therapy and Wound Healing.,ACS Nano,2019 Apr 23
30923912,Healing potential of injectable Aloe vera hydrogel loaded by adipose-derived stem cell in skin tissue-engineering in a rat burn wound model.,Cell Tissue Res,2019 Aug
30923437,Bioactive polymeric formulations for wound healing.,Polym Adv Technol,2018 Jun
30920095,In vivo systemic toxicity assessment of an oxidized dextrin-based hydrogel and its effectiveness as a carrier and stabilizer of granular synthetic bone substitutes.,J Biomed Mater Res A,2019 Aug
30911695,3D Bioprinted BioMask for Facial Skin Reconstruction.,Bioprinting,2018 Jun
30905787,Effects of Periploca forrestii Schltr on wound healing by Src meditated Mek/Erk and PI3K/Akt signals.,J Ethnopharmacol,2019 Jun 12
30904703,Towards a modern approach to traditional use: in vitro and in vivo evaluation of Alchemilla vulgaris L. gel wound healing potential.,J Ethnopharmacol,2019 Jun 28
30897794,In Vitro Enhanced Skin Permeation and Retention of Imiquimod Loaded in β-Cyclodextrin Nanosponge Hydrogel.,Pharmaceutics,2019 Mar 20
30886688,The skin regeneration potential of a pro-angiogenic secretome from human skin-derived multipotent stromal cells.,J Tissue Eng,2019 Jan-Dec
30853442,An overview of electrospun membranes loaded with bioactive molecules for improving the wound healing process.,Eur J Pharm Biopharm,2019 Jun
30840367,A Bi-Layer PVA/CMC/PEG Hydrogel with Gradually Changing Pore Sizes for Wound Dressing.,Macromol Biosci,2019 May
30835960,Crafting Polymeric and Peptidic Hydrogels for Improved Wound Healing.,Adv Healthc Mater,2019 May
30822099,Hydrogel-Based Strategies to Advance Therapies for Chronic Skin Wounds.,Annu Rev Biomed Eng,2019 Jun 4
30798130,Efficacy and dermal toxicity analysis of Sildenafil citrate based topical hydrogel formulation against traumatic wounds.,Biomed Pharmacother,2019 Apr
30795001,A simplified fabrication technique for cellularized high-collagen dermal equivalents.,Biomed Mater,2019 Apr 29
30786150,Adhesive Hemostatic Conducting Injectable Composite Hydrogels with Sustained Drug Release and Photothermal Antibacterial Activity to Promote Full-Thickness Skin Regeneration During Wound Healing.,Small,2019 Mar
30775235,Self-Healing and Injectable Hydrogel for Matching Skin Flap Regeneration.,Adv Sci (Weinh),2019 Feb 6
30767634,Cryopreserved amniotic membrane and umbilical cord for a radiation-induced wound with exposed dura: a case report.,J Wound Care,2019 Feb 1
30759886,Improved Morphine-Loaded Hydrogels for Wound-Related Pain Relief.,Pharmaceutics,2019 Feb 12
30755653,In Situ Bioprinting of Autologous Skin Cells Accelerates Wound Healing of Extensive Excisional Full-Thickness Wounds.,Sci Rep,2019 Feb 12
33405787,Flowable Polyethylene Glycol Hydrogels Support the in Vitro Survival and Proliferation of Dermal Progenitor Cells in a Mechanically Dependent Manner.,ACS Biomater Sci Eng,2019 Feb 11
30724457,Macrophages significantly enhance wound healing in a vascularized skin model.,J Biomed Mater Res A,2019 Jun
30723531,Encapsulation of Satureja khuzistanica extract in alginate hydrogel accelerate wound healing in adult male rats.,Inflamm Regen,2019
30719923,Defective Black Nano-Titania Thermogels for Cutaneous Tumor-Induced Therapy and Healing.,Nano Lett,2019 Mar 13
30701455,Chitosan/LiCl composite scaffolds promote skin regeneration in full-thickness loss.,Sci China Life Sci,2020 Apr
30665019,Platelet rich plasma hydrogels promote in vitro and in vivo angiogenic potential of adipose-derived stem cells.,Acta Biomater,2019 Mar 15
30662668,Peptide SIKVAV-modified chitosan hydrogels promote skin wound healing by accelerating angiogenesis and regulating cytokine secretion.,Am J Transl Res,2018
30662554,Engineering Bioactive Self-Healing Antibacterial Exosomes Hydrogel for Promoting Chronic Diabetic Wound Healing and Complete Skin Regeneration.,Theranostics,2019
30660005,Hyaluronan/collagen hydrogels containing sulfated hyaluronan improve wound healing by sustained release of heparin-binding EGF-like growth factor.,Acta Biomater,2019 Mar 1
30606527,Chitosan hydrogels containing nanoencapsulated phenytoin for cutaneous use: Skin permeation/penetration and efficacy in wound healing.,Mater Sci Eng C Mater Biol Appl,2019 Mar
30599244,Cobalt-mediated multi-functional dressings promote bacteria-infected wound healing.,Acta Biomater,2019 Mar 1
30592203,"Tough, Adhesive, Self-Healable, and Transparent Ionically Conductive Zwitterionic Nanocomposite Hydrogels as Skin Strain Sensors.",ACS Appl Mater Interfaces,2019 Jan 23
30573252,Evaluation of astaxanthin incorporated collagen film developed from the outer skin waste of squid Doryteuthis singhalensis for wound healing and tissue regenerative applications.,Mater Sci Eng C Mater Biol Appl,2019 Feb 1
30562718,Synthesis and fabrication of a keratin-conjugated insulin hydrogel for the enhancement of wound healing.,Colloids Surf B Biointerfaces,2019 Mar 1
35558764,Tough and tissue-adhesive polyacrylamide/collagen hydrogel with dopamine-grafted oxidized sodium alginate as crosslinker for cutaneous wound healing.,RSC Adv,2018 Dec 12
30556771,"Preparation and properties of cellulose nanocrystals, gelatin, hyaluronic acid composite hydrogel as wound dressing.",J Biomater Sci Polym Ed,2019 Feb
30547385,Safety and efficacy of dermal fibroblast conditioned medium (DFCM) fortified collagen hydrogel as acellular 3D skin patch.,Drug Deliv Transl Res,2019 Feb
30539389,Synthesis and evaluation of topical hydrogel membranes; a novel approach to treat skin disorders.,J Mater Sci Mater Med,2018 Dec 11
30537490,Novel trends in application of stem cells in skin wound healing.,Eur J Pharmacol,2019 Jan 15
33418832,Aloe-Emodin/Carbon Nanoparticle Hybrid Gels with Light-Induced and Long-Term Antibacterial Activity.,ACS Biomater Sci Eng,2018 Dec 10
30521949,Beneficial effect of Curcumin Nanoparticles-Hydrogel on excisional skin wound healing in type-I diabetic rat: Histological and immunohistochemical studies.,Ann Anat,2019 Mar
30519937,pH-responsive calcium alginate hydrogel laden with protamine nanoparticles and hyaluronan oligosaccharide promotes diabetic wound healing by enhancing angiogenesis and antibacterial activity.,Drug Deliv Transl Res,2019 Feb
30513197,Pathways Governing Polyethylenimine Polyplex Transfection in Microporous Annealed Particle Scaffolds.,Bioconjug Chem,2019 Feb 20
30500494,pH-Thermosensitive hydrogel based on polyvinyl alcohol/sodium alginate/N-isopropyl acrylamide composite for treating re-infected wounds.,Int J Biol Macromol,2019 Mar 1
30479933,Injectable and Spatially Patterned Microporous Annealed Particle (MAP) Hydrogels for Tissue Repair Applications.,Adv Sci (Weinh),2018 Nov
30479928,Development of Biocompatible HA Hydrogels Embedded with a New Synthetic Peptide Promoting Cellular Migration for Advanced Wound Care Management.,Adv Sci (Weinh),2018 Nov
30477850,A prospective study evaluating wound healing with sea cucumber gel compared with hydrogel in treatment of skin graft donor sites.,Complement Ther Med,2018 Dec
34996251,Lanthanum-Doped Chitosan Hydrogels Promote the Apoptosis of Melanoma Cells by Bcl-2/Bax Pathway.,ACS Appl Bio Mater,2018 Nov 19
30446110,Influence of chitosan oligosaccharide on the gelling and wound healing properties of injectable hydrogels based on carboxymethyl chitosan/alginate polyelectrolyte complexes.,Carbohydr Polym,2019 Feb 1
30430280,Induction of angiogenic and inflammation-associated dermal biomarkers following acute UVB exposure on bio-engineered pigmented dermo-epidermal skin substitutes in vivo.,Pediatr Surg Int,2019 Jan
30429884,Novel skin patch combining human fibroblast-derived matrix and ciprofloxacin for infected wound healing.,Theranostics,2018
30423969,Collagen-Polyvinyl Alcohol-Indomethacin Biohybrid Matrices as Wound Dressings.,Pharmaceutics,2018 Nov 9
30400072,Biomaterials as cell carriers for augmentation of adipose tissue-derived stromal cell transplantation.,Biomed Mater Eng,2018
30398062,On-Demand Dissolvable Self-Healing Hydrogel Based on Carboxymethyl Chitosan and Cellulose Nanocrystal for Deep Partial Thickness Burn Wound Healing.,ACS Appl Mater Interfaces,2018 Dec 5
30382375,Impact of human mesenchymal cells of different body site origins on the maturation of dermo-epidermal skin substitutes.,Pediatr Surg Int,2019 Jan
30379407,In Situ Forming Injectable Silk Fibroin Hydrogel Promotes Skin Regeneration in Full Thickness Burn Wounds.,Adv Healthc Mater,2018 Dec
30372014,Cellular and Molecular Interaction of Human Dermal Fibroblasts with Bacterial Nanocellulose Composite Hydrogel for Tissue Regeneration.,ACS Appl Mater Interfaces,2018 Nov 21
30352138,Biocompatibility of injectable hydrogel from decellularized human adipose tissue in vitro and in vivo.,J Biomed Mater Res B Appl Biomater,2019 Jul
30342286,Development of keratin-based membranes for potential use in skin repair.,Acta Biomater,2019 Jan 1
30339942,Near-infrared light-controllable on-demand antibiotics release using thermo-sensitive hydrogel-based drug reservoir for combating bacterial infection.,Biomaterials,2019 Jan
30326222,Hydrogel and membrane scaffold formulations of Frutalin (breadfruit lectin) within a polysaccharide galactomannan matrix have potential for wound healing.,Int J Biol Macromol,2019 Jan
30322172,PEG-Plasma Hydrogels Increase Epithelialization Using a Human Ex Vivo Skin Model.,Int J Mol Sci,2018 Oct 13
30314388,SIKVAV-Modified Chitosan Hydrogel as a Skin Substitutes for Wound Closure in Mice.,Molecules,2018 Oct 11
30286075,Engineered nanoparticles bind elapid snake venom toxins and inhibit venom-induced dermonecrosis.,PLoS Negl Trop Dis,2018 Oct
30274049,Collagen-silica nanocomposites as dermal dressings preventing infection in vivo.,Mater Sci Eng C Mater Biol Appl,2018 Dec 1
30260319,Efficacy of Silver-based Gel Compared With Fusidic Acid Cream in Topical Treatment Following Trichloroacetic Acid Facial Skin Peeling: A Pilot Study.,Wounds,2018 Dec
30259043,Sericin hydrogels promote skin wound healing with effective regeneration of hair follicles and sebaceous glands after complete loss of epidermis and dermis.,Biomater Sci,2018 Nov 1
30241849,An injectable self-healing hydrogel with adhesive and antibacterial properties effectively promotes wound healing.,Carbohydr Polym,2018 Dec 1
30232343,Effects of incorporation of granule-lyophilised platelet-rich fibrin into polyvinyl alcohol hydrogel on wound healing.,Sci Rep,2018 Sep 19
30231208,Thermoresponsive Gel Embedded with Adipose Stem-Cell-Derived Extracellular Vesicles Promotes Esophageal Fistula Healing in a Thermo-Actuated Delivery Strategy.,ACS Nano,2018 Oct 23
30223731,Carrageenan hydrogel as a scaffold for skin-derived multipotent stromal cells delivery.,J Biomater Appl,2018 Sep
30218983,Skin-permeable liposome improved stability and permeability of bFGF against skin of mice with deep second degree scald to promote hair follicle neogenesis through inhibition of scar formation.,Colloids Surf B Biointerfaces,2018 Dec 1
30218732,Oligoarginine mediated collagen/chitosan gel composite for cutaneous wound healing.,Int J Biol Macromol,2019 Feb 1
30215325,Accelerate Healing of Severe Burn Wounds by Mouse Bone Marrow Mesenchymal Stem Cell-Seeded Biodegradable Hydrogel Scaffold Synthesized from Arginine-Based Poly(ester amide) and Chitosan.,Stem Cells Dev,2018 Dec 1
30214204,Natural product-based nanomedicines for wound healing purposes: therapeutic targets and drug delivery systems.,Int J Nanomedicine,2018
30210804,3D bacterial cellulose biofilms formed by foam templating.,NPJ Biofilms Microbiomes,2018
30204399,"Ultratough, Self-Healing, and Tissue-Adhesive Hydrogel for Wound Dressing.",ACS Appl Mater Interfaces,2018 Oct 3
30196396,Hyaluronic acid (HA)-based hydrogels for full-thickness wound repairing and skin regeneration.,J Mater Sci Mater Med,2018 Sep 8
30195900,Hydrogel from Acellular Porcine Adipose Tissue Accelerates Wound Healing by Inducing Intradermal Adipocyte Regeneration.,J Invest Dermatol,2019 Feb
30184789,Evaluation of anti-biofilm and cytotoxic effect of a gel formulation with Pluronic F-127 and silver nanoparticles as a potential treatment for skin wounds.,Mater Sci Eng C Mater Biol Appl,2018 Nov 1
30172244,"Antibacterial adhesive injectable hydrogels with rapid self-healing, extensibility and compressibility as wound dressing for joints skin wound healing.",Biomaterials,2018 Nov
30171450,Preparation and Evaluation of Skin Wound Healing Chitosan-Based Hydrogel Membranes.,AAPS PharmSciTech,2018 Oct
30156874,Hydrogel dressings and their application in burn wound care.,Br J Community Nurs,2018 Sep 1
30155987,Topical inhibition of PUMA signaling mitigates radiation injury.,Wound Repair Regen,2018 Nov
30113159,Bioactive Injectable Hydrogels Containing Desferrioxamine and Bioglass for Diabetic Wound Healing.,ACS Appl Mater Interfaces,2018 Sep 12
30103178,Thermosensitive biomimetic polyisocyanopeptide hydrogels may facilitate wound repair.,Biomaterials,2018 Oct
30086636,An Antifouling Hydrogel Containing Silver Nanoparticles for Modulating the Therapeutic Immune Response in Chronic Wound Healing.,Langmuir,2019 Feb 5
30083503,The Impact of Verapamil Gel on Efficiency of Tissue Expander Device in Plastic and Reconstructive Surgery.,World J Plast Surg,2018 May
30078473,The concurrent use of probiotic microorganism and collagen hydrogel/scaffold enhances burn wound healing: An in vivo evaluation.,Burns,2018 Nov
30066700,Enhanced healing activity of burn wound infection by a dextran-HA hydrogel enriched with sanguinarine.,Biomater Sci,2018 Aug 21
30060504,Injectable and Self-Healing Chitosan Hydrogel Based on Imine Bonds: Design and Therapeutic Applications.,Int J Mol Sci,2018 Jul 27
30059800,Prospects of nonmulberry silk protein sericin-based nanofibrous matrices for wound healing - In vitro and in vivo investigations.,Acta Biomater,2018 Sep 15
30023901,Gelatin-Based Hydrogels Blended with Gellan as an Injectable Wound Dressing.,ACS Omega,2018 May 31
30013343,Stimulation of wound healing using bioinspired hydrogels with basic fibroblast growth factor (bFGF).,Int J Nanomedicine,2018
30007637,Pectin-chitosan membrane scaffold imparts controlled stem cell adhesion and proliferation.,Carbohydr Polym,2018 Oct 1
30005160,Bioinspired pH- and Temperature-Responsive Injectable Adhesive Hydrogels with Polyplexes Promotes Skin Wound Healing.,Biomacromolecules,2018 Aug 13
30004192,Acceleration of Diabetic Wound Regeneration using an In Situ-Formed Stem-Cell-Based Skin Substitute.,Adv Healthc Mater,2018 Sep
29999478,A bilayer scaffold prepared from collagen and carboxymethyl cellulose for skin tissue engineering applications.,J Biomater Sci Polym Ed,2018 Oct
29975199,Monitoring and Molecular Characterization of Staphylococcus aureus Isolated from Chronic Wounds.,Adv Skin Wound Care,2018 Sep
29961302,[Advances in the research of application of three-dimensional bioprinting in skin tissue engineering].,Zhonghua Shao Shang Za Zhi,2018 Jun 20
29956471,An intra-individual surgical wound comparison shows that octenidine-based hydrogel wound dressing ameliorates scar appearance following abdominoplasty.,Int Wound J,2018 Dec
29938544,Topical delivery of tetrahydrocurcumin lipid nanoparticles effectively inhibits skin inflammation: in vitro and in vivo study.,Drug Dev Ind Pharm,2018 Oct
29926304,"Effects of Level, Loading Rate, Injury and Repair on Biomechanical Response of Ovine Cervical Intervertebral Discs.",Ann Biomed Eng,2018 Nov
29909035,Bacterial cellulose-lignin composite hydrogel as a promising agent in chronic wound healing.,Int J Biol Macromol,2018 Oct 15
29899219,Hydrogels for Atopic Dermatitis and Wound Management: A Superior Drug Delivery Vehicle.,Pharmaceutics,2018 Jun 14
29882566,Noninvasive rapid bacteria-killing and acceleration of wound healing through photothermal/photodynamic/copper ion synergistic action of a hybrid hydrogel.,Biomater Sci,2018 Jul 24
29863322,Highly Stretchable and Biocompatible Strain Sensors Based on Mussel-Inspired Super-Adhesive Self-Healing Hydrogels for Human Motion Monitoring.,ACS Appl Mater Interfaces,2018 Jun 20
29853078,Bone marrow-derived mesenchymal stem cells laden novel thermo-sensitive hydrogel for the management of severe skin wound healing.,Mater Sci Eng C Mater Biol Appl,2018 Sep 1
29805020,Antibacterial and hemostatic hydrogel via nanocomposite from cellulose nanofibers.,Carbohydr Polym,2018 Sep 1
29803006,Thermoresponsive polysaccharide-based composite hydrogel with antibacterial and healing-promoting activities for preventing recurrent adhesion after adhesiolysis.,Acta Biomater,2018 Jul 1
29802017,Topical Lyophilized Targeted Lipid Nanoparticles in the Restoration of Skin Barrier Function following Burn Wound.,Mol Ther,2018 Sep 5
29775632,Controlled Delivery of a Focal Adhesion Kinase Inhibitor Results in Accelerated Wound Closure with Decreased Scar Formation.,J Invest Dermatol,2018 Nov
29775296,"Incorporation of a Theranostic ""Two-Tone"" Luminescent Silver Complex into Biocompatible Agar Hydrogel Composite for the Eradication of ESKAPE Pathogens in a Skin and Soft Tissue Infection Model.",Inorg Chem,2018 Jun 4
29772339,Wound healing effects of a Curcuma zedoaria polysaccharide with platelet-rich plasma exosomes assembled on chitosan/silk hydrogel sponge in a diabetic rat model.,Int J Biol Macromol,2018 Oct 1
29764691,Overview of Silk Fibroin Use in Wound Dressings.,Trends Biotechnol,2018 Sep
29763436,"Treatment of limb wounds of horses with orf virus IL-10 and VEGF-E accelerates resolution of exuberant granulation tissue, but does not prevent its development.",PLoS One,2018
33445322,Higher Biostability of rh-aFGF-Carbomer 940 Hydrogel and Its Effect on Wound Healing in a Diabetic Rat Model.,ACS Biomater Sci Eng,2018 May 14
29752110,Evaluation of nano hydrogel composite based on gelatin/HA/CS suffused with Asiatic acid/ZnO and CuO nanoparticles for second degree burns.,Mater Sci Eng C Mater Biol Appl,2018 Aug 1
29752091,Tunable sequential drug delivery system based on chitosan/hyaluronic acid hydrogels and PLGA microspheres for management of non-healing infected wounds.,Mater Sci Eng C Mater Biol Appl,2018 Aug 1
29740246,Effect of nano-silver hydrogel coating film on deep partial thickness scald model of rabbit.,Saudi J Biol Sci,2018 May
29737012,An Extracellular Matrix-Mimicking Hydrogel for Full Thickness Wound Healing in Diabetic Mice.,Macromol Biosci,2018 Jul
29732734,IO4- -stimulated crosslinking of catechol-conjugated hydroxyethyl chitosan as a tissue adhesive.,J Biomed Mater Res B Appl Biomater,2019 Apr
29719691,Injectable hyperbranched poly(β-amino ester) hydrogels with on-demand degradation profiles to match wound healing processes.,Chem Sci,2018 Feb 28
29693373,Fabrication of Self-Healing Hydrogels with On-Demand Antimicrobial Activity and Sustained Biomolecule Release for Infected Skin Regeneration.,ACS Appl Mater Interfaces,2018 May 23
29687742,Amniotic membrane and its epithelial and mesenchymal stem cells as an appropriate source for skin tissue engineering and regenerative medicine.,Artif Cells Nanomed Biotechnol,2018
29687718,Encapsulation of Curcumin Nanoparticles with MMP9-Responsive and Thermos-Sensitive Hydrogel Improves Diabetic Wound Healing.,ACS Appl Mater Interfaces,2018 May 16
29684678,"Hydrogen bonds autonomously powered gelatin methacrylate hydrogels with super-elasticity, self-heal and underwater self-adhesion for sutureless skin and stomach surgery and E-skin.",Biomaterials,2018 Jul
29682605,Dual Affinity Heparin-Based Hydrogels Achieve Pro-Regenerative Immunomodulation and Microvascular Remodeling.,ACS Biomater Sci Eng,2018 Apr 9
29680503,Chitosan-tailored lipidic nanoconstructs of Fusidic acid as promising vehicle for wound infections: An explorative study.,Int J Biol Macromol,2018 Aug
29665401,Coumestrol/hydroxypropyl-β-cyclodextrin association incorporated in hydroxypropyl methylcellulose hydrogel exhibits wound healing effect: in vitro and in vivo study.,Eur J Pharm Sci,2018 Jul 1
29665285,Hemostatic and Absorbent PolyHIPE-Kaolin Composites for 3D Printable Wound Dressing Materials.,Macromol Biosci,2018 May
29663707,Engineering Pro-Regenerative Hydrogels for Scarless Wound Healing.,Adv Healthc Mater,2018 Jul
29654411,"Ciprofloxacin-lidocaine-based hydrogel: development, characterization, and in vivo evaluation in a second-degree burn model.",Drug Deliv Transl Res,2018 Oct
29651840,Glucosamine-Based Supramolecular Nanotubes for Human Mesenchymal Cell Therapy.,ACS Appl Mater Interfaces,2018 May 2
29641166,Nanoemulsion-Based Hydrogel for Topical Delivery of Highly Skin-Permeable Growth Factor Combinations: Preparation and In Vitro Evaluation.,J Nanosci Nanotechnol,2017 Apr
29611063,Physical properties of hydrogel wound dressing and its use in low-level laser therapy (LLLT).,Lasers Med Sci,2018 Aug
29607998,[Potential Use of Sacran Hydrogels as Wound Dressing Material].,Yakugaku Zasshi,2018
29577609,The potential of the stem cells composite hydrogel wound dressings for promoting wound healing and skin regeneration: In vitro and in vivo evaluation.,J Biomed Mater Res B Appl Biomater,2019 Feb
29574184,Engineering interfacial migration by collective tuning of adhesion anisotropy and stiffness.,Acta Biomater,2018 May
29567398,Delivery systems of current biologicals for the treatment of chronic cutaneous wounds and severe burns.,Adv Drug Deliv Rev,2018 Apr
29567395,In situ forming injectable hydrogels for drug delivery and wound repair.,Adv Drug Deliv Rev,2018 Mar 1
29561342,Effects of 3 Different Methods of Care on the Peristomal Skin Integrity of Children with Percutaneous Endoscopic Gastrostomy Tubes: A Prospective Randomized Controlled Trial.,Adv Skin Wound Care,2018 Apr
29551651,Bioactive scaffolds based on elastin-like materials for wound healing.,Adv Drug Deliv Rev,2018 Apr
29537830,Ionic Hydrogel Based on Chitosan Cross-Linked with 6-Phosphogluconic Trisodium Salt as a Drug Delivery System.,Biomacromolecules,2018 Apr 9
29535009,Sulfated zwitterionic poly(sulfobetaine methacrylate) hydrogels promote complete skin regeneration.,Acta Biomater,2018 Apr 15
33418786,Injectable Hybrid Poly(ε-caprolactone)-b-poly(ethylene glycol)-b-poly(ε-caprolactone) Porous Microspheres/Alginate Hydrogel Cross-linked by Calcium Gluconate Crystals Deposited in the Pores of Microspheres Improved Skin Wound Healing.,ACS Biomater Sci Eng,2018 Mar 12
29525166,A physically crosslinked polydopamine/nanocellulose hydrogel as potential versatile vehicles for drug delivery and wound healing.,Carbohydr Polym,2018 May 15
29517792,Fmoc-phenylalanine displays antibacterial activity against Gram-positive bacteria in gel and solution phases.,Soft Matter,2018 Mar 28
29516176,Removal of Polyacrylamide Gel (Aquamid(®)) from the Lip as a Solution for Late-Onset Complications: Our 8-Year Experience.,Aesthetic Plast Surg,2018 Jun
29499740,"Mesenchymal stem cells in the treatment of Cesarean section skin scars: study protocol for a randomized, controlled trial.",Trials,2018 Mar 2
29499300,Preparation of gellan-cholesterol nanohydrogels embedding baicalin and evaluation of their wound healing activity.,Eur J Pharm Biopharm,2018 Jun
29480078,Safety profile of silver sulfadiazine-bFGF-loaded hydrogel for partial thickness burn wounds.,Cutan Ocul Toxicol,2018 Sep
29476966,Keratin-chitosan/n-ZnO nanocomposite hydrogel for antimicrobial treatment of burn wound healing: Characterization and biomedical application.,J Photochem Photobiol B,2018 Mar
29461560,One-pot preparation of polymer microspheres with different porous structures to sequentially release bio-molecules for cutaneous regeneration.,Biomater Sci,2018 Mar 26
29457376,Delivery of Allogeneic Adipose Stem Cells in Polyethylene Glycol-Fibrin Hydrogels as an Adjunct to Meshed Autografts After Sharp Debridement of Deep Partial Thickness Burns.,Stem Cells Transl Med,2018 Apr
29450975,Tropoelastin Implants That Accelerate Wound Repair.,Adv Healthc Mater,2018 May
29446015,Synthetic polymeric biomaterials for wound healing: a review.,Prog Biomater,2018 Mar
29440678,Development of a bacterial cellulose-based hydrogel cell carrier containing keratinocytes and fibroblasts for full-thickness wound healing.,Sci Rep,2018 Feb 13
29408210,Chitosan hydrogel in combination with marine peptides from tilapia for burns healing.,Int J Biol Macromol,2018 Jun
29407907,Silver complex of salicylic acid and its hydrogel-cream in wound healing chemotherapy.,J Inorg Biochem,2018 Apr
29407144,Novel bilayer wound dressing composed of SIS membrane with SIS cryogel enhanced wound healing process.,Mater Sci Eng C Mater Biol Appl,2018 Apr 1
29393263,New Hydrogels Enriched with Antioxidants from Saffron Crocus Can Find Applications in Wound Treatment and/or Beautification.,Skin Pharmacol Physiol,2018
29355639,Preparation and characterization of carboxymethyl chitosan sulfate/oxidized konjac glucomannan hydrogels.,Int J Biol Macromol,2018 Jul 1
29337327,Modulating inflammation in a cutaneous chronic wound model by IL-10 released from collagen-silica nanocomposites via gene delivery.,Biomater Sci,2018 Jan 30
29316829,Effects of carbomer 940 hydrogel on burn wounds: an in vitro and in vivo study.,J Dermatolog Treat,2018 Sep
29302918,In vivo evaluation of bacterial cellulose/acrylic acid wound dressing hydrogel containing keratinocytes and fibroblasts for burn wounds.,Drug Deliv Transl Res,2019 Apr
29290512,Evaluation of the penetration of nanocrystalline silver through various wound dressing mediums: An in vitro study.,Burns,2018 May
29288809,Accelerated full-thickness wound healing via sustained bFGF delivery based on a PVA/chitosan/gelatin hydrogel incorporating PCL microspheres.,Int J Pharm,2018 Feb 15
29281172,Moldable Hyaluronan Hydrogel Enabled by Dynamic Metal-Bisphosphonate Coordination Chemistry for Wound Healing.,Adv Healthc Mater,2018 Mar
29269330,Nitric oxide-releasing injectable hydrogels with high antibacterial activity through in situ formation of peroxynitrite.,Acta Biomater,2018 Feb
30966027,Preparation and Characterization of Breathable Hemostatic Hydrogel Dressings and Determination of Their Effects on Full-Thickness Defects.,Polymers (Basel),2017 Dec 18
